"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - rep_loss","Group: general-distillation - rep_loss__MIN","Group: general-distillation - rep_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - rep_loss","Group: general-distillation-attn - rep_loss__MIN","Group: general-distillation-attn - rep_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - rep_loss","Group: general-distillation-rep - rep_loss__MIN","Group: general-distillation-rep - rep_loss__MAX"
"2163","17364.5","17357","17372","26.89983186020836","26.899141747834253","26.900471302883993","17364.5","17357","17372","91.4245384725408","91.42426130851045","91.42477845363929","17364.5","17357","17372","26.755333298931053","26.75464277580136","26.755975933807946"
"2165","17380.5","17373","17388","26.901011461187533","26.900164183359298","26.901902992759595","17380.5","17373","17388","91.42356382957388","91.42320937561475","91.42392382269534","17380.5","17373","17388","26.75650702136264","26.755666926550486","26.75737905730471"
"2167","17396.5","17389","17404","26.897448795286913","26.895859589048545","26.898804019150745","17396.5","17389","17404","91.42453227740154","91.4242065036604","91.42497696891289","17396.5","17389","17404","26.752915941377083","26.751325703332075","26.754275572849007"
"2169","17412.5","17405","17420","26.89727751075135","26.896663951511165","26.897812707083567","17412.5","17405","17420","91.4246958652431","91.42451169441935","91.42503989924995","17412.5","17405","17420","26.752737052438256","26.752120857093725","26.753266289120628"
"2171","17428.5","17421","17436","26.900980867156647","26.900251509178254","26.901617672316423","17428.5","17421","17436","91.42347228527856","91.42320575868723","91.42369073913211","17428.5","17421","17436","26.75648109674222","26.75574889779091","26.75713031390715"
"2173","17444.5","17437","17452","26.90040399075583","26.89980433019826","26.900832038979196","17444.5","17437","17452","91.42319952699955","91.42299040977957","91.42334290103636","17444.5","17437","17452","26.755948361156968","26.755347707101645","26.756360370059348"
"2175","17460.5","17453","17468","26.900986787505524","26.900527927085292","26.90142332761956","17460.5","17453","17468","91.42341944139544","91.4232456638875","91.42362013355857","17460.5","17453","17468","26.75654371283072","26.756076306189087","26.75698292397816"
"2177","17476.5","17469","17484","26.902660655417822","26.902347663900557","26.90317189841435","17476.5","17469","17484","91.42271471625912","91.42247047031049","91.42290551321847","17476.5","17469","17484","26.75819839868601","26.757888170948636","26.758710624431743"
"2179","17496.5","17485","17508","26.886745986206225","26.712039947509766","27.041953563690186","17496.5","17485","17508","91.42541258874331","91.39371681213379","91.51625061035156","17496.5","17485","17508","26.742455467748016","26.56052017211914","26.89869499206543"
"2181","17516.5","17509","17524","26.876343180130693","26.858519763481326","26.887927279752844","17516.5","17509","17524","91.40875184918144","91.40268574590269","91.4137532711029","17516.5","17509","17524","26.73472303684659","26.717201465513646","26.74630552179673"
"2183","17532.5","17525","17540","26.897479956736834","26.87862024551783","26.917564588434555","17532.5","17525","17540","91.40922976554417","91.404421525843","91.41422584729317","17532.5","17525","17540","26.754601382784188","26.735067514272835","26.77523436265833"
"2185","17548.5","17541","17556","26.889096249251455","26.87398271462352","26.898524796521222","17548.5","17541","17556","91.40915511983874","91.4070210873502","91.41271681638108","17548.5","17541","17556","26.74498735799753","26.729915815530365","26.754353399629945"
"2187","17564.5","17557","17572","26.874463889051537","26.867987230088975","26.880497925041258","17564.5","17557","17572","91.41412092720651","91.41251627604167","91.4159019752785","17564.5","17557","17572","26.729773108000344","26.723163110238534","26.735984610032666"
"2189","17580.5","17573","17588","26.866110044259173","26.859905382482015","26.872038628073298","17580.5","17573","17588","91.4143404118731","91.41190443367793","91.41760854721069","17580.5","17573","17588","26.721469187023686","26.715270077309956","26.72739123176126"
"2191","17596.5","17589","17604","26.86175062416323","26.852288112548237","26.865991592407227","17596.5","17589","17604","91.4160528530622","91.41481985505094","91.41874584253283","17596.5","17589","17604","26.717023386990302","26.707486111184824","26.721194321069962"
"2193","17612.5","17605","17620","26.86249486902874","26.857235438028972","26.866881189467033","17612.5","17605","17620","91.41735395129461","91.41493527698114","91.4194767707217","17612.5","17605","17620","26.717751712091882","26.712499635484484","26.72211477223328"
"2195","17628.5","17621","17636","26.86976709707118","26.86435410822299","26.876894257605297","17628.5","17621","17636","91.41230835116437","91.41000008671047","91.41415668256354","17628.5","17621","17636","26.725063018228436","26.719592924807007","26.732282842657224"
"2197","17644.5","17637","17652","26.874182555350803","26.86905929616806","26.88077775637309","17644.5","17637","17652","91.4095811308008","91.40794547451691","91.41080480025987","17644.5","17637","17652","26.729784282870312","26.72462833931149","26.73639151785109"
"2199","17660.5","17653","17668","26.86905308243606","26.86477874168983","26.87302058899474","17660.5","17653","17668","91.40955465673245","91.40830693031425","91.41085153744544","17660.5","17653","17668","26.724912308445845","26.72058863713191","26.728957535977848"
"2201","17676.5","17669","17684","26.8655628933729","26.8600681388313","26.86952396965567","17676.5","17669","17684","91.41106733235978","91.40986393396307","91.41239501869744","17676.5","17669","17684","26.721418529814482","26.715822918167532","26.725391971490875"
"2203","17692.5","17685","17700","26.86511230602691","26.863108339821895","26.867810842286737","17692.5","17685","17700","91.41218515151921","91.4114678140749","91.41255476980498","17692.5","17685","17700","26.72095738620365","26.718942934899683","26.72363569328822"
"2205","17708.5","17701","17716","26.861675972903786","26.859843636458773","26.86612737261779","17708.5","17701","17716","91.41302829010787","91.41131460804951","91.41384328086421","17708.5","17701","17716","26.71754172315432","26.71568297440151","26.722017066937866"
"2207","17724.5","17717","17732","26.876133614690016","26.871661139386042","26.879391893163906","17724.5","17717","17732","91.4073503293781","91.40614042014334","91.40909625802722","17724.5","17717","17732","26.732119012779258","26.727656517710006","26.73539463885419"
"2209","17740.5","17733","17748","26.878812831642023","26.877039784132833","26.88076298354102","17740.5","17733","17748","91.40759259797507","91.40719869794178","91.4081465376858","17740.5","17733","17748","26.734815601370396","26.733007696903112","26.73680633795066"
"2211","17756.5","17749","17764","26.87798938473233","26.876359761894427","26.880435656756163","17756.5","17749","17764","91.40746587563325","91.40678407251835","91.40798246951503","17756.5","17749","17764","26.733945144482366","26.732262495352742","26.736445263028145"
"2213","17772.5","17765","17780","26.879895748330654","26.878665224826488","26.8816177180556","17772.5","17765","17780","91.40525138419768","91.40465187114445","91.4056916683092","17772.5","17765","17780","26.735812002307956","26.734570698815986","26.737530393895774"
"2215","17788.5","17781","17796","26.879037390032984","26.877188721748247","26.880777882205116","17788.5","17781","17796","91.40578970333212","91.40517059584795","91.40645565398752","17788.5","17781","17796","26.734930663084747","26.733058227251654","26.736671318610508"
"2217","17804.5","17797","17812","26.87728449145781","26.87367555915257","26.879237765800664","17804.5","17797","17812","91.40564501965993","91.4052680266693","91.40652538073006","17804.5","17797","17812","26.73322562552905","26.729586728311848","26.73519714479524"
"2219","17820.5","17813","17828","26.874506391701424","26.87316149144085","26.876155384591726","17820.5","17813","17828","91.40685509092607","91.40626522319313","91.4072727021717","17820.5","17813","17828","26.73054114750676","26.729217423983147","26.732158841834654"
"2221","17836.5","17829","17844","26.871573689120375","26.869875368135066","26.87539382491793","17836.5","17829","17844","91.40841890176887","91.40717963945298","91.40907637744355","17836.5","17829","17844","26.727710099598966","26.72599013320162","26.731577362333024"
"2223","17852.5","17845","17860","26.870248575313198","26.868885013228613","26.87146546094983","17852.5","17845","17860","91.40840728200604","91.40802907478194","91.40897375877867","17852.5","17845","17860","26.72628094575086","26.724890664283265","26.727504318258706"
"2225","17868.5","17861","17876","26.864240363114135","26.863427492931947","26.865354853312173","17868.5","17861","17876","91.4090722921934","91.4087281285184","91.40941749409558","17868.5","17861","17876","26.720348395967367","26.719518378356852","26.7214851659139"
"2227","17884.5","17877","17892","26.86690271305831","26.865752859239453","26.8685330010195","17884.5","17877","17892","91.40931491514348","91.40892584299304","91.40958835216927","17884.5","17877","17892","26.72301959419549","26.721848331798206","26.724657646345694"
"2229","17900.5","17893","17908","26.867051200748673","26.86626353263855","26.86802695447214","17900.5","17893","17908","91.40901513595956","91.40861168801418","91.40930605231603","17900.5","17893","17908","26.72320138851456","26.72243148326874","26.724148687981206"
"2231","17916.5","17909","17924","26.8656080803611","26.862444914780653","26.866677025189766","17916.5","17909","17924","91.40927598212971","91.408822366939","91.41045313883559","17916.5","17909","17924","26.721667803413965","26.718481115636184","26.722776167667828"
"2233","17932.5","17925","17940","26.859023607921532","26.85651184300014","26.861089523191804","17932.5","17925","17940","91.41119286606916","91.41071461583837","91.41187281145368","17932.5","17925","17940","26.715062063713553","26.712555818830218","26.717116561200882"
"2235","17948.5","17941","17956","26.85596101800717","26.85395059480772","26.8578145017592","17948.5","17941","17956","91.41208468037274","91.41169692891212","91.41253750881694","17948.5","17941","17956","26.71192924147456","26.709882964668694","26.713800800285213"
"2237","17964.5","17957","17972","26.8535737422843","26.85269850226724","26.85486761078768","17964.5","17957","17972","91.4125917947351","91.41212568498659","91.41310142306511","17964.5","17957","17972","26.709441645124137","26.708568066801487","26.71073264582935"
"2239","17980.5","17973","17988","26.853587934762935","26.85187511346279","26.85494511446849","17980.5","17973","17988","91.41314663403482","91.41266325478242","91.41378602639223","17980.5","17973","17988","26.709447953936635","26.707733958317682","26.710810400862808"
"2241","17996.5","17989","18004","26.849489529563183","26.846790059912642","26.853215171444802","17996.5","17989","18004","91.41373619437404","91.41292044424242","91.41432602853027","17996.5","17989","18004","26.70533808848488","26.702608449456708","26.70909635674569"
"2243","18012.5","18005","18020","26.84656417841677","26.84560003876686","26.84746685707305","18012.5","18005","18020","91.4148496584588","91.41456552943943","91.41509170904392","18012.5","18005","18020","26.70247745223241","26.70149176195264","26.703388551890104"
"2245","18028.5","18021","18036","26.847182537156694","26.846391405378068","26.848109532916357","18028.5","18021","18036","91.41543095503164","91.415213648122","91.41568129403251","18028.5","18021","18036","26.70309346509417","26.702294258246745","26.704014515453807"
"2247","18044.5","18037","18052","26.847694564896113","26.846861083354426","26.84868639875695","18044.5","18037","18052","91.41522212160163","91.41477647437254","91.41559032461107","18044.5","18037","18052","26.7036103673722","26.702760731408354","26.704608826988714"
"2249","18060.5","18053","18068","26.84912265290277","26.847995549676703","26.850148323254707","18060.5","18053","18068","91.41375503264557","91.41337618591092","91.41426191329955","18060.5","18053","18068","26.70508166925907","26.703951342410452","26.706107491207376"
"2251","18076.5","18069","18084","26.850150074998876","26.849034121269632","26.85070895075282","18076.5","18069","18084","91.41311404217515","91.41288723548253","91.41337723028464","18076.5","18069","18084","26.706088160375543","26.70495524987144","26.70664862430457"
"2253","18092.5","18085","18100","26.851227719934176","26.85020182001943","26.852169227759177","18092.5","18085","18100","91.41207544189085","91.41186874046039","91.41228527244664","18092.5","18085","18100","26.707175554874173","26.706134001011588","26.708132634866825"
"2255","18108.5","18101","18116","26.85065074341051","26.849916794356247","26.85204125703458","18108.5","18101","18116","91.4118992011932","91.4114357000898","91.41219654594563","18108.5","18101","18116","26.706615138140556","26.705868404149815","26.70800862836916"
"2257","18124.5","18117","18132","26.852269197758382","26.851377111515873","26.853343995336683","18124.5","18117","18132","91.41144227774602","91.41123716546161","91.4117345817572","18124.5","18117","18132","26.708216428372456","26.70733200482505","26.709284879815833"
"2259","18140.5","18133","18148","26.850707685834355","26.849726227066668","26.85166568326987","18140.5","18133","18148","91.4112613515132","91.41099685126515","91.41150619983674","18140.5","18133","18148","26.70662757805651","26.705657263119768","26.707590659521088"
"2261","18156.5","18149","18164","26.849368726292436","26.84830880901736","26.849976895890148","18156.5","18149","18164","91.41146511068149","91.41129955363724","91.41161504542819","18156.5","18149","18164","26.7052901001027","26.704207376510286","26.705891208288804"
"2263","18172.5","18165","18180","26.845079102151317","26.84465384183329","26.845566334410766","18172.5","18165","18180","91.41249466169131","91.41234272846185","91.41263331464056","18172.5","18165","18180","26.700998948490685","26.70056329666465","26.70148941259955"
"2265","18188.5","18181","18196","26.84526823519755","26.844420294052938","26.846062811890977","18188.5","18181","18196","91.41256942805458","91.41230625884478","91.41275864968568","18188.5","18181","18196","26.70121510726172","26.700360583020494","26.7020184870812"
"2267","18204.5","18197","18212","26.846724549300657","26.846295017696306","26.84745529518423","18204.5","18197","18212","91.41152706791475","91.41126622220817","91.41180472482334","18204.5","18197","18212","26.702681953100196","26.702243402389225","26.70342790333844"
"2269","18220.5","18213","18228","26.845863133378113","26.845201398721628","26.846873464061517","18220.5","18213","18228","91.41135970400994","91.41101253297595","91.41162269660829","18220.5","18213","18228","26.701827229753906","26.701164162562648","26.702828699147677"
"2271","18237","18229","18245","26.952100112006296","26.84237077501085","27.12673568725586","18237","18229","18245","91.37797526255017","91.34999618530273","91.43740844726562","18237","18229","18245","26.804013147026474","26.69465086195204","26.9812370300293"
"2273","18253.5","18246","18261","26.9311069588014","26.860319096991358","26.977172627168542","18253.5","18246","18261","91.36564666960577","91.35055025886086","91.38861993018617","18253.5","18246","18261","26.78677060360499","26.716232786787316","26.83306867936078"
"2275","18269.5","18262","18277","26.860209919004","26.846743597500566","26.87812030498798","18269.5","18262","18277","91.38653349195798","91.37982177734375","91.38967066225798","18269.5","18262","18277","26.716675823778708","26.70302673008131","26.734740213247445"
"2277","18285.5","18278","18293","26.857816469010867","26.849183724851024","26.871603098001565","18285.5","18278","18293","91.38900722223643","91.3855545456345","91.39230899421536","18285.5","18278","18293","26.714180058822336","26.705604125042353","26.728078635963232"
"2279","18301.5","18294","18309","26.886795478372083","26.879476487636566","26.89191428162998","18301.5","18294","18309","91.38844968455166","91.38646634897792","91.39049090086108","18301.5","18294","18309","26.7433732706987","26.73603655397892","26.74855219331899"
"2281","18317.5","18310","18325","26.89030444452298","26.88758553897633","26.892983336781345","18317.5","18310","18325","91.38866697741156","91.38616373509537","91.39049860783395","18317.5","18310","18325","26.747057069098005","26.744407070384305","26.749748740085337"
"2283","18333.5","18326","18341","26.882445703394275","26.87908501095242","26.885905565271056","18333.5","18326","18341","91.39229958906363","91.39152643039142","91.39298917809312","18333.5","18326","18341","26.739053412024273","26.7357395152853","26.742469824454634"
"2285","18349.5","18342","18357","26.892949345767683","26.888745915573256","26.895845592531384","18349.5","18342","18357","91.39176467880179","91.39084426358215","91.39312446326541","18349.5","18342","18357","26.74956277609417","26.745388157599795","26.752428323794636"
"2287","18365.5","18358","18373","26.899363993002883","26.896015390753746","26.90177153079446","18365.5","18358","18373","91.38786464227798","91.3869722059157","91.38871258497238","18365.5","18358","18373","26.756110842356218","26.752666473388672","26.758560719380853"
"2289","18381.5","18374","18389","26.908979910183767","26.906206323040855","26.91189348534362","18381.5","18374","18389","91.38389441547513","91.38291889203782","91.38481142785814","18381.5","18374","18389","26.76575951141972","26.762973871495987","26.768682675818873"
"2291","18397.5","18390","18405","26.8986041964357","26.89654048908153","26.90170199275017","18397.5","18390","18405","91.38834304416453","91.38683450222015","91.38942426316281","18397.5","18390","18405","26.75524481088148","26.7531669824145","26.758362472057343"
"2293","18413.5","18406","18421","26.89520889014018","26.890662622857025","26.89938836266624","18413.5","18406","18421","91.38840530467249","91.38716880112318","91.390264991998","18413.5","18406","18421","26.751713460228462","26.747125847143764","26.75595594296988"
"2295","18429.5","18422","18437","26.903699432991278","26.89813973316595","26.90969682110406","18429.5","18422","18437","91.38791041916086","91.38640883804916","91.38947227305935","18429.5","18422","18437","26.76034237232533","26.754744874772115","26.766401819614547"
"2297","18445.5","18438","18453","26.906895750781104","26.904251194686342","26.908826300155283","18445.5","18438","18453","91.38539652411606","91.38448305417656","91.38660106292137","18445.5","18438","18453","26.763553202915368","26.76086071297991","26.76546081276827"
"2299","18461.5","18454","18469","26.907295781804528","26.905651895840276","26.909259209590676","18461.5","18454","18469","91.38334123217892","91.38285512799258","91.38404560501958","18461.5","18454","18469","26.76372191924371","26.762130922684143","26.765669641241562"
"2301","18477.5","18470","18485","26.901944374274983","26.899924541206516","26.903670525695926","18477.5","18470","18485","91.3851763365923","91.3847327135835","91.38581217071156","18477.5","18470","18485","26.75847696575438","26.756445335262597","26.760264089093006"
"2303","18493.5","18486","18501","26.90380654293005","26.90168483609659","26.90737891105151","18493.5","18486","18501","91.38385736133611","91.38291669446369","91.38470234590419","18493.5","18486","18501","26.76041444949279","26.758287975289313","26.764000093614733"
"2305","18509.5","18502","18517","26.90901371378216","26.90719277268156","26.910604713207086","18509.5","18502","18517","91.38319595695228","91.38276197067069","91.38366963259726","18509.5","18502","18517","26.7656377718242","26.76384490476836","26.767220899489452"
"2307","18525.5","18518","18533","26.90739094394007","26.903965835442197","26.910125149620903","18525.5","18518","18533","91.38362835863","91.38301675129927","91.38425932237138","18525.5","18518","18533","26.763939812430305","26.760470133747546","26.766712307929993"
"2309","18541.5","18534","18549","26.907621922188895","26.905660560256557","26.909193758054073","18541.5","18534","18549","91.3829177231101","91.38231333019664","91.38350179320888","18541.5","18534","18549","26.764152772314084","26.762165210748975","26.76573595645744"
"2311","18557.5","18550","18565","26.909067196947724","26.90803952380504","26.910069770754028","18557.5","18550","18565","91.38295015391977","91.38226686268354","91.38377473554539","18557.5","18550","18565","26.765622156089705","26.764574597557758","26.76660694257922"
"2313","18573.5","18566","18581","26.907852365245386","26.90667922951094","26.90883793615705","18573.5","18566","18581","91.38382438323252","91.38303737807205","91.38433153172305","18573.5","18566","18581","26.764359798971103","26.763202038966394","26.765341401967767"
"2315","18589.5","18582","18597","26.909068175668676","26.907935483399285","26.909815212314047","18589.5","18582","18597","91.38338201253599","91.38296431746089","91.3839744918038","18589.5","18582","18597","26.765773618716274","26.76466494309554","26.76654748970203"
"2317","18605.5","18598","18613","26.91043114185896","26.90932210973791","26.91115780004719","18605.5","18598","18613","91.3836163510386","91.38336966319194","91.38394221062654","18605.5","18598","18613","26.767229343711787","26.766116247950375","26.767946537709076"
"2319","18621.5","18614","18629","26.906839632892755","26.90539445877075","26.90827936679125","18621.5","18614","18629","91.38486647959938","91.3841969728779","91.38551455766726","18621.5","18614","18629","26.763625167037134","26.762150028424387","26.76512308915456"
"2321","18637.5","18630","18645","26.90857485790088","26.907352769316123","26.90984445810318","18637.5","18630","18645","91.38452550383977","91.38417507195325","91.38494131717776","18637.5","18630","18645","26.765346840641183","26.764115331208178","26.766619794368744"
"2323","18653.5","18646","18661","26.90937568265673","26.908139126152513","26.910462001371666","18653.5","18646","18661","91.38503406641308","91.38465094933143","91.38563470977346","18653.5","18646","18661","26.76604845145522","26.76480488571824","26.767122185159717"
"2325","18669.5","18662","18677","26.91274468286897","26.91103731660538","26.91465284975967","18669.5","18662","18677","91.38398550336689","91.38366330054498","91.3843278231686","18669.5","18662","18677","26.769411335317507","26.767685178208026","26.771326413457793"
"2327","18685.5","18678","18693","26.91214866203423","26.910857671073504","26.912848196198453","18685.5","18678","18693","91.38399589005203","91.38372681033363","91.38439758334842","18685.5","18678","18693","26.768804702539548","26.767477593251638","26.769521382002704"
"2329","18701.5","18694","18709","26.910724325725777","26.91035632169183","26.91140645304427","18701.5","18694","18709","91.38431627312127","91.38388550711792","91.38464673291752","18701.5","18694","18709","26.767388802022328","26.767009773866377","26.76808775474215"
"2331","18717.5","18710","18725","26.90843884574787","26.907315971178885","26.9097795744737","18717.5","18710","18725","91.38488277165257","91.38423982461293","91.38519257374298","18717.5","18710","18725","26.76507967343483","26.76390760959723","26.766442131996154"
"2333","18733.5","18726","18741","26.907180091118462","26.905884207656392","26.908447967728257","18733.5","18726","18741","91.3848133420745","91.38453922252597","91.38506311803431","18733.5","18726","18741","26.763754503226018","26.762502266846916","26.764997635346838"
"2335","18749.5","18742","18757","26.90666756437399","26.906085415696545","26.907415736972197","18749.5","18742","18757","91.38385435305206","91.38322594122202","91.38463070243597","18749.5","18742","18757","26.763300336268934","26.76273604065295","26.76407510392131"
"2337","18765.5","18758","18773","26.910604595216093","26.90995490550995","26.91109834899327","18765.5","18758","18773","91.38221689028298","91.38199041656006","91.38239779616848","18765.5","18758","18773","26.76725592965844","26.76660404060826","26.76775096925669"
"2339","18781.5","18774","18789","26.908910061612996","26.907365923908433","26.91035607446244","18781.5","18774","18789","91.38249668033717","91.38178414456985","91.38307780021967","18781.5","18774","18789","26.765526464218816","26.763951694672492","26.766979261195704"
"2341","18797.5","18790","18805","26.90778018432257","26.90726512455205","26.908385521348006","18797.5","18790","18805","91.38330235332018","91.38310768474541","91.38358579795266","18797.5","18790","18805","26.76437262825737","26.763896913570456","26.764974248864107"
"2343","18813.5","18806","18821","26.907628372878644","26.907012629754764","26.908483906188227","18813.5","18806","18821","91.38357421767512","91.3834207072254","91.38378206226561","18813.5","18806","18821","26.76424447122516","26.763625308820064","26.765106496513923"
"2345","18829.5","18822","18837","26.908411412352276","26.907720524262345","26.909091690165287","18829.5","18822","18837","91.38302201198923","91.38283284929418","91.38325092943408","18829.5","18822","18837","26.765007530804432","26.76432014669805","26.765681425067562"
"2347","18845.5","18838","18853","26.908709195874913","26.90793746729366","26.90956860163781","18845.5","18838","18853","91.38256644643481","91.3821088795557","91.3829976052854","18845.5","18838","18853","26.765320545344437","26.764546194232878","26.766185931491"
"2349","18861.5","18854","18869","26.906225840604773","26.90557730560303","26.906664108618713","18861.5","18854","18869","91.38252651423977","91.38218956418181","91.38303664782411","18861.5","18854","18869","26.762811411752068","26.76217060394287","26.763262959627006"
"2351","18877.5","18870","18885","26.906486214599944","26.90584901198457","26.907038422929983","18877.5","18870","18885","91.3820355480701","91.38180815398509","91.38221504377282","18877.5","18870","18885","26.763138888548298","26.76250583398296","26.76369247643202"
"2353","18893.5","18886","18901","26.906131954287893","26.905664751560238","26.906670579801496","18893.5","18886","18901","91.38179312686282","91.38163497982823","91.38191390619045","18893.5","18886","18901","26.762822113001132","26.762365413053466","26.763358760877253"
"2355","18909.5","18902","18917","26.90585309196864","26.9053896689327","26.906316327695492","18909.5","18902","18917","91.3821135150951","91.38195584897642","91.3822738422239","18909.5","18902","18917","26.762574164795886","26.762115205433975","26.763033597027814"
"2357","18925.5","18918","18933","26.906244011879505","26.90568264734046","26.906717076263757","18925.5","18918","18933","91.38184520517916","91.38161818371263","91.38210409331546","18925.5","18918","18933","26.762978622223507","26.762411734921443","26.76344926802478"
"2359","18941.5","18934","18949","26.906300575918127","26.90593947714487","26.906783844198163","18941.5","18934","18949","91.38164926549501","91.3815407618291","91.3817602283486","18941.5","18934","18949","26.76310940977523","26.762715620551234","26.763604664114645"
"2361","18958","18950","18966","26.942216525960283","26.786548614501953","27.407825469970703","18958","18950","18966","91.3458523627813","91.23303985595703","91.38115963217784","18958","18950","18966","26.79384024892236","26.632545471191406","27.271800994873047"
"2363","18974.5","18967","18982","26.89703830025259","26.870714739749307","26.914713194876008","18974.5","18967","18982","91.37409712239482","91.36833451010965","91.38353287546258","18974.5","18967","18982","26.753956505029844","26.72743797302246","26.771558241410688"
"2365","18990.5","18983","18998","26.928714348364593","26.913902550935745","26.941089782714844","18990.5","18983","18998","91.34657775314056","91.34329739132443","91.35140752792358","18990.5","18983","18998","26.785027142213234","26.770206928253174","26.797540181477864"
"2367","19006.5","18999","19014","26.91684652224707","26.91112930369827","26.922888418038685","19006.5","18999","19014","91.35600316229038","91.3528520266215","91.35867072051425","19006.5","18999","19014","26.773265971229726","26.767711657398152","26.779084622859955"
"2369","19022.5","19015","19030","26.915845725478732","26.905615556324626","26.924251065109715","19022.5","19015","19030","91.35558314379341","91.35385872820298","91.35717988190828","19022.5","19015","19030","26.772529333008062","26.76210717275633","26.781091502218537"
"2371","19038.5","19031","19046","26.903837592139478","26.898732376098632","26.90764398969842","19038.5","19031","19046","91.36056291730898","91.35853424072266","91.36254804338728","19038.5","19031","19046","26.760735550331855","26.755700498308453","26.76450026246923"
"2373","19054.5","19047","19062","26.869660254299117","26.862866242726643","26.878506902585993","19054.5","19047","19062","91.3705651519139","91.36828581656816","91.37203463386086","19054.5","19047","19062","26.726596263685746","26.719724711249857","26.73555429488266"
"2375","19070.5","19063","19078","26.866648905998087","26.864078563192617","26.870595108569983","19070.5","19063","19078","91.3695234033703","91.36754831609367","91.37066444728686","19070.5","19063","19078","26.72360408708271","26.720955575030782","26.727510132978665"
"2377","19086.5","19079","19094","26.865310732182287","26.86285294664933","26.86731943907561","19086.5","19079","19094","91.37049579002041","91.36990780960261","91.37126416838571","19086.5","19079","19094","26.722354563382282","26.719868356368963","26.724359201501915"
"2379","19102.5","19095","19110","26.863078843512376","26.85686852534612","26.870991168635907","19102.5","19095","19110","91.37180277836225","91.37063306550381","91.37299121750726","19102.5","19095","19110","26.72017883666787","26.71403552426232","26.728073925861825"
"2381","19118.5","19111","19126","26.869550060600954","26.867798537015915","26.87121817816986","19118.5","19111","19126","91.37111507266735","91.37013715030226","91.37170702003571","19118.5","19111","19126","26.726743260730622","26.724937510490417","26.72846797053799"
"2383","19134.5","19127","19142","26.87039058402063","26.86362232239435","26.87500816217348","19134.5","19127","19142","91.37229050877698","91.37079532985581","91.37457921914249","19134.5","19127","19142","26.727557967531354","26.72071655439746","26.73218402116658"
"2385","19150.5","19143","19158","26.867162190982206","26.86384226878484","26.871664938615194","19150.5","19143","19158","91.37332498540569","91.37175760317088","91.37417327801798","19150.5","19143","19158","26.72432159915159","26.720948869983356","26.72892350048276"
"2387","19166.5","19159","19174","26.86336873470589","26.861066079025633","26.86502899909414","19166.5","19159","19174","91.3740484865261","91.37326275385342","91.37485785606013","19166.5","19159","19174","26.72065235071242","26.71831132350356","26.722342308531417"
"2389","19182.5","19175","19190","26.864281670519308","26.862074587313614","26.867075546928074","19182.5","19175","19190","91.37476481850756","91.37415063277535","91.37539751660692","19182.5","19175","19190","26.721490466982637","26.71923436992494","26.72434072494507"
"2391","19198.5","19191","19206","26.85631704702213","26.853608753705267","26.85884349736121","19198.5","19191","19206","91.37741849030003","91.3765693332838","91.37864493938407","19198.5","19191","19206","26.713579485894986","26.710913251626373","26.716091219189252"
"2393","19214.5","19207","19222","26.85388255678142","26.849805897055813","26.857316348701715","19214.5","19207","19222","91.37819864272791","91.37761047776479","91.3789813133978","19214.5","19207","19222","26.71120607289072","26.70704745703449","26.71469333395362"
"2395","19230.5","19223","19238","26.84757812461491","26.846044899959324","26.848919054783813","19230.5","19223","19238","91.38033662472922","91.37961658162808","91.38110629617633","19230.5","19223","19238","26.704816653220018","26.703271903512295","26.70615117134304"
"2397","19246.5","19239","19254","26.843994235292612","26.842828880583003","26.84511621875042","19246.5","19239","19254","91.38143664382721","91.38092793503853","91.3819446369753","19246.5","19239","19254","26.701181320725844","26.69999441377552","26.702329042441246"
"2399","19262.5","19255","19270","26.84597626171022","26.844152349367786","26.847141544540207","19262.5","19255","19270","91.38149872932446","91.38114167510486","91.38227156120864","19262.5","19255","19270","26.703119309485228","26.701290185811818","26.704276369763658"
"2401","19278.5","19271","19286","26.847027256952472","26.845958788581136","26.848281907301683","19278.5","19271","19286","91.38211464308799","91.38172127043774","91.38269156299725","19278.5","19271","19286","26.704194231180438","26.70311242551935","26.705458288926344"
"2403","19294.5","19287","19302","26.842274600537728","26.84127475928701","26.844601841199967","19294.5","19287","19302","91.38400493652406","91.3832640080225","91.38446101352308","19294.5","19287","19302","26.699353780739138","26.698340695624477","26.701692470482417"
"2405","19310.5","19303","19318","26.843608802860807","26.841756080553164","26.844420940146293","19310.5","19303","19318","91.38308325360411","91.3827085508296","91.38342762128299","19310.5","19303","19318","26.700693988158363","26.69887749906707","26.701499099623838"
"2407","19326.5","19319","19334","26.83326499351499","26.83248461881204","26.834040475928266","19326.5","19319","19334","91.38550714832039","91.38524485671002","91.38580480398433","19326.5","19319","19334","26.690450977184963","26.68969601545167","26.69115789817727"
"2409","19342.5","19335","19350","26.835144836250922","26.833808338657345","26.835994090418662","19342.5","19335","19350","91.38551407513388","91.3851782693348","91.38582470773281","19342.5","19335","19350","26.692329420717428","26.6909684781675","26.693204773933658"
