"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - att_loss","Group: general-distillation - att_loss__MIN","Group: general-distillation - att_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - att_loss","Group: general-distillation-attn - att_loss__MIN","Group: general-distillation-attn - att_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - att_loss","Group: general-distillation-rep - att_loss__MIN","Group: general-distillation-rep - att_loss__MAX"
"1389","11150.5","11143","11158","3.230287059989898","3.228465048507966","3.2319701403036887","11150.5","11143","11158","3.165845190161228","3.1640744677515653","3.167485830153542","11150.5","11143","11158","78.15824516101713","78.1382454383454","78.1799190486718"
"1391","11166.5","11159","11174","3.228246469508388","3.227477979859966","3.229244214572987","11166.5","11159","11174","3.1638702826107474","3.1631314474581673","3.1648216388396575","11166.5","11159","11174","78.18802913876235","78.1682381906817","78.2069245839523"
"1393","11182.5","11175","11190","3.225817980333645","3.224998446155495","3.2267217948712017","11182.5","11175","11190","3.161457700175586","3.1606658993374044","3.1623808861711953","11182.5","11175","11190","78.16876066413217","78.13955596740355","78.20127449636384"
"1395","11198.5","11191","11206","3.224980884436488","3.223722547459825","3.226264949587452","11198.5","11191","11206","3.160820381338345","3.1595897300221094","3.162083568537213","11198.5","11191","11206","78.14320598327294","78.12610344693229","78.16906927226856"
"1397","11214.5","11207","11222","3.2270692630726647","3.2256813094926917","3.2282713499475033","11214.5","11207","11222","3.1628308109726824","3.1614967279848845","3.1640075724175634","11214.5","11207","11222","78.21565464836402","78.19424503871373","78.22538455665534"
"1399","11230.5","11223","11238","3.2256634258848558","3.224654411988154","3.2263727859767304","11230.5","11223","11238","3.16150980937974","3.1605484915825004","3.1621946428320946","11230.5","11223","11238","78.26122974929149","78.23534040788776","78.28229694900638"
"1401","11246.5","11239","11254","3.227545160596388","3.226768207473633","3.2280790282275063","11246.5","11239","11254","3.1633801420597925","3.162616905493614","3.1639051034363903","11246.5","11239","11254","78.2824663698669","78.27235354468937","78.2975356959242"
"1403","11262.5","11255","11270","3.228886920106438","3.228227952997128","3.2293656898769365","11262.5","11255","11270","3.164694565687762","3.1640139803914966","3.16519313625573","11262.5","11255","11270","78.34756340578","78.32448638357768","78.35771204213627"
"1405","11278.5","11271","11286","3.2305665821862752","3.229787071430406","3.2312985989687255","11278.5","11271","11286","3.166296607954815","3.1655115429745164","3.1670353134759037","11278.5","11271","11286","78.42005262182563","78.40193137457204","78.43367426047938"
"1407","11294.5","11287","11302","3.228549937118777","3.227773861839158","3.229070102256504","11294.5","11287","11302","3.1643499901227665","3.163602642048832","3.164857958183914","11294.5","11287","11302","78.42655374206264","78.41148215901245","78.44106267710201"
"1409","11310.5","11303","11318","3.227257817626516","3.2268846609846875","3.2276886420905906","11310.5","11303","11318","3.163160217966974","3.1627947310371045","3.163585071210508","11310.5","11303","11318","78.41829390069098","78.40448340225717","78.43211072707018"
"1411","11326.5","11319","11334","3.2282498726316957","3.227030047519722","3.2292568424079993","11326.5","11319","11334","3.164114695830279","3.162948042004552","3.165090548237668","11326.5","11319","11334","78.44062689146833","78.42250910236608","78.4541131321388"
"1413","11342.5","11335","11350","3.2267686872157153","3.2261908451716104","3.227127977508956","11342.5","11335","11350","3.1627490213095046","3.1621765875758334","3.163078865777323","11342.5","11335","11350","78.43973737281502","78.43343763513867","78.4471413328903"
"1415","11358.5","11351","11366","3.2263092297441585","3.22592436133294","3.226757824141095","11358.5","11351","11366","3.1622910563935878","3.1619327588313695","3.162715046058798","11358.5","11351","11366","78.44963918623844","78.44149381564638","78.45733394241782"
"1417","11374.5","11367","11382","3.225133347897879","3.2244246933344654","3.2257195768031206","11374.5","11367","11382","3.161165797278509","3.1604642620753274","3.161728783629157","11374.5","11367","11382","78.44281141768893","78.43116990769998","78.45310628027889"
"1419","11390.5","11383","11398","3.224287495004575","3.223940787221462","3.2246511778100264","11390.5","11383","11398","3.160333571508625","3.1599822221751808","3.1607076611941114","11390.5","11383","11398","78.46444191536212","78.45640488087805","78.46939002602227"
"1421","11406.5","11399","11414","3.225739335795655","3.2255235017288095","3.2260894462139937","11406.5","11399","11414","3.161788610388524","3.161575973539029","3.1621514689313233","11406.5","11399","11414","78.5211601550629","78.5111687670256","78.53727254380274"
"1423","11422.5","11415","11430","3.227478788578576","3.2272576777978554","3.227755939188274","11422.5","11415","11430","3.163525122618883","3.163325623614793","3.1638174221100597","11422.5","11415","11430","78.58548026540484","78.57433490889831","78.59936574248806"
"1425","11438.5","11431","11446","3.227466045044065","3.227029408609926","3.227787041924045","11438.5","11431","11446","3.1635553184277025","3.1631260357466826","3.1638435084163143","11438.5","11431","11446","78.6150157542248","78.60312045517789","78.6248287942779"
"1427","11454.5","11447","11462","3.226424165845073","3.225850113436707","3.227178249762221","11454.5","11447","11462","3.1625297231374074","3.161981293052463","3.163259023433689","11454.5","11447","11462","78.61972731778275","78.6127435407068","78.62812607295231"
"1429","11470.5","11463","11478","3.226112472472377","3.225385670999353","3.226798005573445","11470.5","11463","11478","3.162241065857656","3.161536043138699","3.162910426989979","11470.5","11463","11478","78.63318194847022","78.61927980278989","78.6526852338382"
"1431","11486.5","11479","11494","3.227689724535752","3.227130595540655","3.228133490345772","11486.5","11479","11494","3.163790607405883","3.163251265667487","3.1642258171531936","11486.5","11479","11494","78.67983037875358","78.65839258829753","78.6923602996444"
"1433","11502.5","11495","11510","3.228173507324536","3.2275110299850316","3.228565928183104","11502.5","11495","11510","3.1642746230579712","3.1636237990431533","3.1646663410621776","11502.5","11495","11510","78.72021839447132","78.71479662294246","78.7273567573174"
"1435","11518.5","11511","11526","3.227633763220155","3.2270844610328346","3.228330217843935","11518.5","11511","11526","3.1638041192520867","3.163266799185011","3.1644951615438446","11518.5","11511","11526","78.73325543194183","78.71198095337958","78.75880704284823"
"1437","11534.5","11527","11542","3.2286962084583672","3.228286175276517","3.2289620043336105","11534.5","11527","11542","3.1648167826257474","3.164422944936242","3.165062029296214","11534.5","11527","11542","78.81286775044683","78.8028403155009","78.8221226808655"
"1439","11550.5","11543","11558","3.2299011637422805","3.2293854591908393","3.2303612396634858","11550.5","11543","11558","3.166049511860204","3.165536674779731","3.166508850519812","11550.5","11543","11558","78.85553875090852","78.84324039112438","78.8643670297438"
"1441","11566.5","11559","11574","3.2304414192132356","3.230191809763845","3.230662407172511","11566.5","11559","11574","3.1665814567784927","3.1663409297218355","3.166802110903689","11566.5","11559","11574","78.88935121134168","78.87638220504338","78.90400491474006"
"1443","11582.5","11575","11590","3.229297017179394","3.2289940838784617","3.229511760949538","11582.5","11575","11590","3.1654852692780016","3.1651961989359023","3.1656868665194495","11582.5","11575","11590","78.91920782089753","78.90812538876946","78.92344752118632"
"1445","11598.5","11591","11606","3.2285982993489535","3.228230007082583","3.228961702408283","11598.5","11591","11606","3.1648952265093775","3.1645257155220192","3.1652451242464057","11598.5","11591","11606","78.92014748539168","78.91228867726154","78.92692623681751"
"1447","11614.5","11607","11622","3.2274472731670474","3.2264289250807328","3.2281009970739847","11614.5","11607","11622","3.1637984460031654","3.162805801044811","3.1644261497307244","11614.5","11607","11622","78.92329971740367","78.90751860462535","78.93431841392656"
"1449","11630.5","11623","11638","3.226324962774136","3.2258736970328066","3.2268993286696532","11630.5","11623","11638","3.1626994656985055","3.162273879074932","3.1632505834872275","11630.5","11623","11638","78.93182160919494","78.92727319803423","78.93699471406649"
"1451","11646.5","11639","11654","3.2258077893113355","3.2253510588786556","3.2262987797514775","11646.5","11639","11654","3.1622140144972177","3.1617655352559813","3.162683718157618","11646.5","11639","11654","78.95805934888716","78.94952683678713","78.97099291474724"
"1453","11662.5","11655","11670","3.213946172686327","3.1894010017658103","3.244353099302812","11662.5","11655","11670","3.152386548721644","3.1287795592998635","3.1818907369266856","11662.5","11655","11670","80.41392713803812","79.8838342030843","80.9970932006836"
"1455","11678.5","11671","11686","3.237411799270684","3.2298400004704795","3.2477286577224733","11678.5","11671","11686","3.1759297213903652","3.168768202265104","3.1860318859418233","11678.5","11671","11686","80.48217358304794","80.2700268427531","80.59823074340821"
"1457","11694.5","11687","11702","3.2254617563639574","3.2210641420015724","3.2314080058074577","11694.5","11687","11702","3.1640692702173845","3.159623940785726","3.169992728931148","11694.5","11687","11702","79.8670269609921","79.79120807433397","79.96788024902344"
"1459","11710.5","11703","11718","3.218523123817721","3.2137688439467857","3.222566218603225","11710.5","11703","11718","3.157226444482599","3.1526764775144644","3.1610088291622342","11710.5","11703","11718","79.85346323904419","79.75600528717041","79.98256156558082"
"1461","11726.5","11719","11734","3.221928493196336","3.2182315443731415","3.2244613497224575","11726.5","11719","11734","3.1602330570714203","3.1566049566694128","3.16259512019484","11726.5","11719","11734","80.04863676000076","80.00166715071505","80.10102036124782"
"1463","11742.5","11735","11750","3.2213823568497486","3.2183322296901182","3.2235964757424815","11742.5","11735","11750","3.1598906627734973","3.1569364951415495","3.1620204209019898","11742.5","11735","11750","79.988714414663","79.9325249157651","80.02852033532184"
"1465","11758.5","11751","11766","3.2234341498181447","3.221669932970634","3.224757583459951","11758.5","11751","11766","3.1620348256912156","3.1604002014948773","3.163255452011038","11758.5","11751","11766","80.01348651535505","79.8931072308467","80.09372529855223"
"1467","11774.5","11767","11782","3.2135092774588934","3.211577767231425","3.215554249665094","11774.5","11767","11782","3.152409763690876","3.1505062619193653","3.1544109147692483","11774.5","11767","11782","79.88838634816932","79.8604017525665","79.91129466465541"
"1469","11790.5","11783","11798","3.221453948859094","3.22010388917346","3.2225231615813463","11790.5","11783","11798","3.1602906744682544","3.1590079743667006","3.1613099825132145","11790.5","11783","11798","79.96415615616118","79.9274705499941","80.00275797002456"
"1471","11806.5","11799","11814","3.21906433067326","3.2173332861382096","3.2201935114798608","11806.5","11799","11814","3.157783701643541","3.156095963199039","3.1588635785239085","11806.5","11799","11814","79.97429725072196","79.9507311062935","80.0068508494984"
"1473","11822.5","11815","11830","3.215229375814777","3.214057209186776","3.2174730641501292","11822.5","11815","11830","3.154037497638667","3.152901349372642","3.1562680907192684","11822.5","11815","11830","79.94694285653587","79.91271461038029","79.99254108973912"
"1475","11838.5","11831","11846","3.216729828058813","3.2149656236016098","3.217995610841201","11838.5","11831","11846","3.1554859964314383","3.1537389910874727","3.15675764777911","11838.5","11831","11846","79.99714655377922","79.9786078898112","80.02611158259963"
"1477","11854.5","11847","11862","3.2144773937629565","3.212909771624395","3.216201573831064","11854.5","11847","11862","3.153213811612981","3.1517464907273003","3.1548445524992768","11854.5","11847","11862","80.0081913368892","79.98246318854174","80.03706052803699"
"1479","11870.5","11863","11878","3.2140705012716007","3.2120617100720033","3.215801329226107","11870.5","11863","11878","3.1528744188536426","3.150948760146919","3.1545420138685554","11870.5","11863","11878","80.0702664484581","80.0098025941629","80.11269305105166"
"1481","11886.5","11879","11894","3.2098938684276046","3.208812707535764","3.211394952445902","11886.5","11879","11894","3.1488667476192886","3.147802086586648","3.1503175043290663","11886.5","11879","11894","80.04705917352184","80.02105784773572","80.07710383978666"
"1483","11902.5","11895","11910","3.2100327715680868","3.2081427506997553","3.2121133515046303","11902.5","11895","11910","3.1491278092787027","3.147296375432005","3.1511248352476295","11902.5","11895","11910","80.0517688680414","80.02243060413261","80.08472518771595"
"1485","11918.5","11911","11926","3.2112688625686125","3.210282909825832","3.2123167958474697","11918.5","11911","11926","3.1503328214092394","3.1493908570158435","3.1513259280893138","11918.5","11911","11926","80.09005818827761","80.06558853177724","80.1236498409644"
"1487","11934.5","11927","11942","3.209050731101866","3.208004157439522","3.209620481624938","11934.5","11927","11942","3.1482695254693454","3.147252781909445","3.148807338246128","11934.5","11927","11942","80.10060294440866","80.07423789646315","80.11334532352916"
"1489","11950.5","11943","11958","3.2084749322522077","3.2076615021256747","3.209265982299503","11950.5","11943","11958","3.1478636740302126","3.147087397088158","3.1486219279652174","11950.5","11943","11958","80.09218006016965","80.07419307587334","80.1119304700974"
"1491","11966.5","11959","11974","3.2106598215006477","3.2101460329190954","3.2113545915950983","11966.5","11959","11974","3.150068061104428","3.1495683823983502","3.150707820733896","11966.5","11959","11974","80.14355871104073","80.12871406017206","80.16626969935935"
"1493","11982.5","11975","11990","3.209900323492893","3.2089707767945264","3.2107323672838963","11982.5","11975","11990","3.1493256559414466","3.148465265059217","3.1501102077978733","11982.5","11975","11990","80.18014118898212","80.15757197549898","80.20790797090032"
"1495","11998.5","11991","12006","3.2078134073270435","3.207097400505879","3.20891291897944","11998.5","11991","12006","3.147297383013925","3.1465903293845976","3.1483635417954843","11998.5","11991","12006","80.1817168335498","80.16084666080611","80.20964008276013"
"1497","12014.5","12007","12022","3.2073683782091664","3.2068979825526887","3.2079797800772827","12014.5","12007","12022","3.146828771340892","3.1463849597287212","3.1474089488957095","12014.5","12007","12022","80.2320808191353","80.21803846963509","80.24844618833781"
"1499","12030.5","12023","12038","3.2092879598226167","3.208937814945006","3.2097513175228274","12030.5","12023","12038","3.1487260424905","3.1483872077411936","3.149155948121669","12030.5","12023","12038","80.30133138468607","80.28515773123883","80.3252555518915"
"1501","12046.5","12039","12054","3.210037928507078","3.209335213200592","3.2106021740892845","12046.5","12039","12054","3.1495294050855227","3.1488563909205936","3.150087244157102","12046.5","12039","12054","80.33127782959572","80.30692898732312","80.34996368563509"
"1503","12062.5","12055","12070","3.209982263262538","3.2094447373175155","3.210408248552462","12062.5","12055","12070","3.149439191867685","3.148897435443074","3.149858382271557","12062.5","12055","12070","80.38061566202937","80.36724464584388","80.39764260901026"
"1505","12078.5","12071","12086","3.209138776778024","3.2083108051747016","3.2101553639335814","12078.5","12071","12086","3.1486393397698236","3.1478467839499915","3.1496199218320173","12078.5","12071","12086","80.40906496571644","80.39952034359045","80.42285130250889"
"1507","12094.5","12087","12102","3.2071516796944","3.2065321023647604","3.207848868402494","12094.5","12087","12102","3.1467587623194406","3.146143527052521","3.147422281252284","12094.5","12087","12102","80.39668411869737","80.38166427181265","80.40670771252509"
"1509","12110.5","12103","12118","3.2059115757786447","3.2054951274329846","3.2064177668467564","12110.5","12103","12118","3.1455571950849586","3.1451536277604233","3.146053366162116","12110.5","12103","12118","80.42367211278051","80.4117662606995","80.4430931609811"
"1511","12126.5","12119","12134","3.207495451369428","3.206840339606091","3.208098947628555","12126.5","12119","12134","3.147107752210046","3.146463445435136","3.1476854994302004","12126.5","12119","12134","80.47439952367058","80.45397050501937","80.49224824049278"
"1513","12142.5","12135","12150","3.2078838814363757","3.207389421655674","3.208355759848193","12142.5","12135","12150","3.147512905947616","3.1470309064845847","3.1479705011784125","12142.5","12135","12150","80.48392022124796","80.47485178733359","80.49477855856648"
"1515","12158.5","12151","12166","3.2081670388185697","3.2076688957592796","3.208542936923457","12158.5","12151","12166","3.1478045282263896","3.1473259644375906","3.1481606838749903","12158.5","12151","12166","80.50016435067589","80.49377300149143","80.508140930116"
"1517","12174.5","12167","12182","3.2072797749487445","3.2067305047171457","3.2078454976337625","12174.5","12167","12182","3.1469027481982645","3.146355756577991","3.1474689800163795","12174.5","12167","12182","80.51539290291443","80.5081466457855","80.52399368651176"
"1519","12190.5","12183","12198","3.2077096875293156","3.2074680884679156","3.2080296736154983","12190.5","12183","12198","3.1473364091396383","3.1470945799792256","3.1476497643474324","12190.5","12183","12198","80.53189054429902","80.51897600909186","80.54608022925164"
"1521","12206.5","12199","12214","3.209256003663065","3.208654937320861","3.2096380554943633","12206.5","12199","12214","3.1488617946243713","3.148258905047956","3.1492273162165993","12206.5","12199","12214","80.59362279852172","80.57921708839527","80.60785837318345"
"1523","12222.5","12215","12230","3.2090549843105913","3.20882959469505","3.209305396109271","12222.5","12215","12230","3.1486901978598354","3.148473303421684","3.1489359998159716","12222.5","12215","12230","80.61836583330023","80.61372357481844","80.6223016862485"
"1525","12238.5","12231","12246","3.2093087713160897","3.2089980929401616","3.209621850575242","12238.5","12231","12246","3.1489228326156935","3.148614976424453","3.1492223077237655","12238.5","12231","12246","80.64293053593582","80.63671351171375","80.64819042896458"
"1527","12254.5","12247","12262","3.207947397246898","3.2076291213121997","3.208296927014987","12254.5","12247","12262","3.147680601450647","3.1473880199074156","3.1480030500888825","12254.5","12247","12262","80.65814367069595","80.65389124761893","80.6627839125761"
"1529","12270.5","12263","12278","3.2067433270893217","3.206505076193289","3.2069810219924815","12270.5","12263","12278","3.1466303054385394","3.146387251905597","3.1468459703239695","12270.5","12263","12278","80.65566390952111","80.64899592225851","80.66216710632862"
"1531","12286.5","12279","12294","3.206881649194479","3.206481628874953","3.207622433686482","12286.5","12279","12294","3.1468176228714033","3.1464224286839797","3.1475314763066145","12286.5","12279","12294","80.67907480537798","80.66742942702602","80.69443941567599"
"1533","12302.5","12295","12310","3.2055518840266823","3.20475728826909","3.2063342433023565","12302.5","12295","12310","3.1456082866759143","3.1448356189101228","3.1463625693927844","12302.5","12295","12310","80.66153660592502","80.65155448622376","80.67123181321755"
"1535","12318.5","12311","12326","3.2055984961787254","3.204983531451616","3.2060893383828013","12318.5","12311","12326","3.14568175425701","3.1450750920172066","3.146167752800045","12318.5","12311","12326","80.69206964507497","80.68436216988258","80.69891903032249"
"1537","12334.5","12327","12342","3.2054827467148046","3.2052287130265404","3.2058470097439256","12334.5","12327","12342","3.145602824101335","3.145357550943599","3.1459375906792886","12334.5","12327","12342","80.7175839555049","80.6990948677063","80.72665578592773"
"1539","12350.5","12343","12358","3.206009290683788","3.205453121508211","3.206634576047831","12350.5","12343","12358","3.1461636327168208","3.1456172233674584","3.146780920096467","12350.5","12343","12358","80.7274014758723","80.7201974763343","80.73769091814226"
"1541","12366.5","12359","12374","3.205603479793594","3.205337527730037","3.20623806001765","12366.5","12359","12374","3.145761790771265","3.145515121405579","3.146379652652848","12366.5","12359","12374","80.73467383344037","80.72951130108476","80.7417530539634"
"1543","12383","12375","12391","3.2128902436301057","3.130942424138387","3.4237961769104004","12383","12375","12391","3.1545579292800188","3.0763678550720215","3.3724067211151123","12383","12375","12391","81.00980324019645","78.82365417480469","82.4323959350586"
"1545","12399.5","12392","12407","3.2191862461673266","3.2082067012786863","3.22951946788364","12399.5","12392","12407","3.1597526655324977","3.149219397136143","3.1702765941619875","12399.5","12392","12407","81.71357095655794","81.26994127546038","82.02736014508187"
"1547","12415.5","12408","12423","3.2115108470032716","3.2000161548713586","3.226218337598054","12415.5","12408","12423","3.1526068830021803","3.1413107320859837","3.1668339293936025","12415.5","12408","12423","81.81710651588854","81.59403422037761","82.1361319500467"
"1549","12431.5","12424","12439","3.202782240523403","3.1954361155348003","3.210776540968153","12431.5","12424","12439","3.144169522353584","3.137070394911856","3.151974574484006","12431.5","12424","12439","81.46638122386139","81.29045709573998","81.62959990838561"
"1551","12447.5","12440","12455","3.210097871569705","3.2058884408324957","3.2149917641106773","12447.5","12440","12455","3.1515996231204313","3.147466905415058","3.1563906529370476","12447.5","12440","12455","81.51402777486366","81.42514336109161","81.5885409747853"
"1553","12463.5","12456","12471","3.211299567260269","3.2079968023004","3.213838223801103","12463.5","12456","12471","3.1528212190434237","3.149636199015268","3.155256994934969","12463.5","12456","12471","81.5030791897622","81.4300829016644","81.58544425077217"
"1555","12479.5","12472","12487","3.2115135955095093","3.2089621214305653","3.213314480517977","12479.5","12472","12487","3.1530178427795357","3.1506422559420266","3.1546933674932127","12479.5","12472","12487","81.71102044882018","81.64458951763078","81.75694071707414"
"1557","12495.5","12488","12503","3.2084458110526106","3.207035189632766","3.2102541833741896","12495.5","12488","12503","3.1502658803796404","3.1488950929266917","3.152062155711601","12495.5","12488","12503","81.61075743952125","81.57732966039087","81.67189799036298"
"1559","12511.5","12504","12519","3.2140253142394006","3.2133530586054833","3.214903663343458","12511.5","12504","12519","3.155951903122103","3.1552881228201315","3.1567969046421904","12511.5","12504","12519","81.74451727630507","81.72516226953314","81.76392793475458"
"1561","12527.5","12520","12535","3.206222965841441","3.204610662972367","3.208547234947706","12527.5","12520","12535","3.1486488717868903","3.147121252629581","3.150825718282416","12527.5","12520","12535","81.65989270522785","81.63775509778957","81.68263093551786"
"1563","12543.5","12536","12551","3.200566781651678","3.198488705107813","3.202540710568428","12543.5","12536","12551","3.1430506327393175","3.140977647729511","3.145084781944752","12543.5","12536","12551","81.64813373971732","81.62438925659548","81.66835560242822"
"1565","12559.5","12552","12567","3.203007170095774","3.2016689201647583","3.204214406795189","12559.5","12552","12567","3.1453835925559352","3.1441579630429093","3.14649644119492","12559.5","12552","12567","81.72736650642857","81.67048239707947","81.76487256659836"
"1567","12575.5","12568","12583","3.202454886073891","3.201847122361263","3.2031626069184505","12575.5","12568","12583","3.144906253905229","3.144283023352424","3.1455881300598683","12575.5","12568","12583","81.72969341772885","81.71817704237901","81.74062278053977"
"1569","12591.5","12584","12599","3.2042786034688358","3.2031993384652293","3.205331170334006","12591.5","12584","12599","3.1466359651019595","3.145608556662367","3.1476610522225217","12591.5","12584","12599","81.73208533523328","81.69877212596052","81.745417704949"
"1571","12607.5","12600","12615","3.204487187355374","3.203640516702231","3.205722590642316","12607.5","12600","12615","3.1468955641887164","3.146152900410937","3.148049679185663","12607.5","12600","12615","81.75924475198546","81.74041977589265","81.77267815085018"
"1573","12623.5","12616","12631","3.2050855605637576","3.204219894662713","3.2067318057020504","12623.5","12616","12631","3.1477061981335006","3.1468874667076","3.1492959668238956","12623.5","12616","12631","81.75102490845708","81.73259431472933","81.79500263532003"
"1575","12639.5","12632","12647","3.2032989934373473","3.2025861917900538","3.2038290854364","12639.5","12632","12647","3.1460440146108914","3.1453713946770985","3.1465924208793568","12639.5","12632","12647","81.72562769877888","81.70818934459167","81.75039439771388"
"1577","12655.5","12648","12663","3.2059942876357366","3.20548019777326","3.2065625601056693","12655.5","12648","12663","3.148623570933809","3.1480841115117073","3.1491742017476456","12655.5","12648","12663","81.80043937406842","81.78090273052834","81.81686912757763"
"1579","12671.5","12664","12679","3.2030320940435115","3.202288207052519","3.2034888349872386","12671.5","12664","12679","3.145691956008049","3.14498572883865","3.146125453679779","12671.5","12664","12679","81.78214432762334","81.76845820744832","81.79611566693303"
"1581","12687.5","12680","12695","3.201081383158662","3.1993574805282665","3.2026694179946973","12687.5","12680","12695","3.1437690940682304","3.142111154288198","3.145305839185824","12687.5","12680","12695","81.76886920193566","81.72245181161749","81.80398402237464"
"1583","12703.5","12696","12711","3.198856763170899","3.198398759442228","3.199459431137942","12703.5","12696","12711","3.1415641229251636","3.1411144432191307","3.1421531016666693","12703.5","12696","12711","81.69976399376048","81.68698480950994","81.71658228786427"
"1585","12719.5","12712","12727","3.1986403041387965","3.1979104509720435","3.1994555989901223","12719.5","12712","12727","3.141326592513327","3.1406287371054202","3.142127769383771","12719.5","12712","12727","81.70596987325361","81.68966172573835","81.71564411141021"
"1587","12735.5","12728","12743","3.198015535122025","3.197564893859928","3.198614201724778","12735.5","12728","12743","3.1406828243899914","3.1402189819152744","3.141291676708322","12735.5","12728","12743","81.71565694726573","81.70118885794602","81.73518085745384"
"1589","12751.5","12744","12759","3.199010331156935","3.1984091217332487","3.1996096148285815","12751.5","12744","12759","3.141722412026277","3.1411408051728564","3.1422949779418206","12751.5","12744","12759","81.76197112000132","81.74790078240471","81.777200125884"
"1591","12767.5","12760","12775","3.1995976931368197","3.199046640309308","3.200174714477969","12767.5","12760","12775","3.142211227864256","3.141656105788073","3.142785324787819","12767.5","12760","12775","81.81661016303222","81.79976760071594","81.84074888071034"
"1593","12783.5","12776","12791","3.200035385472591","3.199422384905756","3.2004264061817067","12783.5","12776","12791","3.1426739536184436","3.1420701958109665","3.1430269906881003","12783.5","12776","12791","81.8476777008939","81.82518284083292","81.86460495471358"
"1595","12799.5","12792","12807","3.2003932455073825","3.199364940559991","3.2010877198087955","12799.5","12792","12807","3.143061892795061","3.142017353524002","3.143751605256589","12799.5","12792","12807","81.8506940128545","81.84236092750842","81.85725999478095"
"1597","12815.5","12808","12823","3.1982000995808","3.1978938398481924","3.198680709390079","12815.5","12808","12823","3.1408942827982482","3.140604064708749","3.141364626680966","12815.5","12808","12823","81.83969437408749","81.8309604326884","81.84558966965548"
"1599","12831.5","12824","12839","3.197244764883969","3.1968100542032887","3.1978173643185945","12831.5","12824","12839","3.139938254096762","3.139498872107915","3.140507271803545","12831.5","12824","12839","81.83666270539675","81.82532106187608","81.84857002384754"
"1601","12847.5","12840","12855","3.197404994355694","3.197017065290486","3.197864641004534","12847.5","12840","12855","3.1400777246931253","3.13970023310223","3.1405242160439237","12847.5","12840","12855","81.88094801346205","81.87082290649414","81.88890284052817"
"1603","12863.5","12856","12871","3.197472302282108","3.196823353645129","3.1978928572416057","12863.5","12856","12871","3.1401493052513088","3.139518581292568","3.140564226782334","12863.5","12856","12871","81.90084458969676","81.88646256666917","81.91391847941502"
"1605","12879.5","12872","12887","3.1979670687700428","3.197656544073591","3.198434538258815","12879.5","12872","12887","3.140602741616023","3.14030844063197","3.141044391776031","12879.5","12872","12887","81.93543970131074","81.926412394349","81.94823176723351"
"1607","12895.5","12888","12903","3.197678702681734","3.1974086531784263","3.198017444823966","12895.5","12888","12903","3.1403022904199553","3.1400394499416757","3.1406326314818536","12895.5","12888","12903","81.95651822759972","81.94903467690072","81.96346869264595"
"1609","12911.5","12904","12919","3.1965141278778355","3.1960402226425755","3.1970791011486415","12911.5","12904","12919","3.1391468053884344","3.13868565314284","3.139696093100422","12911.5","12904","12919","81.97857460386906","81.96513616677487","81.98475554105494"
"1611","12927.5","12920","12935","3.1961315447608434","3.1958549357678767","3.196397182476871","12927.5","12920","12935","3.1387999750662","3.1385298828138923","3.1390550522243275","12927.5","12920","12935","81.99344013245513","81.98431437118433","82.0045320611251"
"1613","12943.5","12936","12951","3.1966211092931958","3.196220397736345","3.1969195971446753","12943.5","12936","12951","3.139327602003777","3.138918765740735","3.1396325003784313","12943.5","12936","12951","82.01247136510133","81.99864484923226","82.02101889454846"
"1615","12959.5","12952","12967","3.196362266605171","3.1959811610812863","3.1968735363334417","12959.5","12952","12967","3.1390565512221853","3.1386797537346185","3.1395622827112675","12959.5","12952","12967","82.00687460066715","82.00080648893314","82.01239594709811"
"1617","12975.5","12968","12983","3.1949878806338026","3.1946351975704284","3.195280993105592","12975.5","12968","12983","3.1377400006890976","3.137410745275542","3.1380338642645524","12975.5","12968","12983","82.00547523363336","81.99128923512468","82.01852236915569"
"1619","12991.5","12984","12999","3.193608878650335","3.192912600734123","3.194991910928174","12991.5","12984","12999","3.136415056414034","3.135742815704781","3.1377408586834608","12991.5","12984","12999","82.0203860260024","82.01065751179118","82.03886830806732"
"1621","13007.5","13000","13015","3.192435452181077","3.1921295064673547","3.1926915892566816","13007.5","13000","13015","3.1352976815293796","3.135011025783469","3.1355486677937296","13007.5","13000","13015","82.0204271216747","82.00801470618131","82.0276741143153"
"1623","13023.5","13016","13031","3.1912016914452312","3.190558832740931","3.191693224639536","13023.5","13016","13031","3.1341368472792825","3.1335041870941986","3.1346129498377766","13023.5","13016","13031","82.00879927620707","82.00388750719951","82.01320536136627"
"1625","13039.5","13032","13047","3.1903041471836224","3.1900754118648433","3.190529951305897","13039.5","13032","13047","3.133269879630155","3.1330566205022565","3.133478080183834","13039.5","13032","13047","82.01420497780958","82.00662579442658","82.02177875501432"
"1627","13055.5","13048","13063","3.1911073109232944","3.190808774971997","3.1914265274118496","13055.5","13048","13063","3.134089152517525","3.13380803406017","3.134413494513585","13055.5","13048","13063","82.02662279566877","82.02050230458767","82.03193556688875"
